epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.7891432642936707,0.8670970797538757,0.7891432046890259,0.5330577492713928,0.7891432642936707,0.7891432642936707,0.896039605140686,0.947630763053894,0.896039605140686,0.41048216819763184,0.896039605140686,0.896039605140686
1,0.8762924671173096,0.9358900785446167,0.8762924671173096,0.37531232833862305,0.8762924671173096,0.8762924671173096,0.896039605140686,0.9597465991973877,0.896039605140686,0.32708311080932617,0.896039605140686,0.896039605140686
2,0.880723774433136,0.9363508224487305,0.880723774433136,0.33825939893722534,0.880723774433136,0.880723774433136,0.8836633563041687,0.9521340131759644,0.8836632966995239,0.31247663497924805,0.8836633563041687,0.8836633563041687
3,0.8818315863609314,0.9427260756492615,0.8818315863609314,0.3195045590400696,0.8818315863609314,0.8818315863609314,0.8811880946159363,0.9591216444969177,0.8811880946159363,0.28990477323532104,0.8811880946159363,0.8811880946159363
4,0.8903249502182007,0.9407827854156494,0.8903249502182007,0.3127051591873169,0.8903249502182007,0.8903249502182007,0.9158415794372559,0.9664646983146667,0.9158415794372559,0.26981568336486816,0.9158415794372559,0.9158415794372559
5,0.8855243921279907,0.9437706470489502,0.8855243921279907,0.30505070090293884,0.8855243921279907,0.8855243921279907,0.9009901285171509,0.9620227217674255,0.9009901285171509,0.2697480618953705,0.9009901285171509,0.9009901285171509
6,0.8881093263626099,0.9463012218475342,0.8881093263626099,0.2978839576244354,0.8881093263626099,0.8881093263626099,0.9158415794372559,0.9708790183067322,0.9158415794372559,0.24029658734798431,0.9158415794372559,0.9158415794372559
7,0.8951255679130554,0.9467390775680542,0.8951255679130554,0.29344505071640015,0.8951255679130554,0.8951255679130554,0.9108911156654358,0.9662103652954102,0.9108911156654358,0.25199732184410095,0.9108911156654358,0.9108911156654358
8,0.9002954363822937,0.9493929743766785,0.9002954363822937,0.28452304005622864,0.9002954363822937,0.9002954363822937,0.896039605140686,0.9586866497993469,0.896039605140686,0.26722899079322815,0.896039605140686,0.896039605140686
9,0.8995568752288818,0.9485184550285339,0.8995568752288818,0.2865407168865204,0.8995568752288818,0.8995568752288818,0.9183168411254883,0.966378927230835,0.9183168411254883,0.2513292729854584,0.9183168411254883,0.9183168411254883
10,0.8984490633010864,0.9508484601974487,0.8984490633010864,0.28078293800354004,0.8984490633010864,0.8984490633010864,0.9009901285171509,0.9658244252204895,0.9009901285171509,0.24657268822193146,0.9009901285171509,0.9009901285171509
11,0.9028803706169128,0.9560601711273193,0.9028803706169128,0.26741647720336914,0.9028803706169128,0.9028803706169128,0.9158415794372559,0.9751738905906677,0.9158415794372559,0.21865300834178925,0.9158415794372559,0.9158415794372559
12,0.902141809463501,0.9546477198600769,0.902141809463501,0.2706811726093292,0.902141809463501,0.902141809463501,0.9232673048973083,0.9731766581535339,0.9232673048973083,0.22189250588417053,0.9232673048973083,0.9232673048973083
13,0.9032496213912964,0.9546433091163635,0.9032496213912964,0.26791098713874817,0.9032496213912964,0.9032496213912964,0.9257425665855408,0.973296046257019,0.9257425665855408,0.22422441840171814,0.9257425665855408,0.9257425665855408
