epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.8426883220672607,0.9134660363197327,0.8426883220672607,0.3872534930706024,0.8426883220672607,0.8426883220672607,0.4900990128517151,0.47749611735343933,0.4900990128517151,6.169671535491943,0.4900990128517151,0.4900990128517151
1,0.8884785771369934,0.9499476552009583,0.8884785771369934,0.2937392592430115,0.8884785771369934,0.8884785771369934,0.8613861203193665,0.9584476947784424,0.8613861203193665,0.3134177625179291,0.8613861203193665,0.8613861203193665
2,0.9150664806365967,0.9620211124420166,0.9150664806365967,0.24553194642066956,0.9150664806365967,0.9150664806365967,0.8613861203193665,0.9571916460990906,0.8613861203193665,0.28271427750587463,0.8613861203193665,0.8613861203193665
3,0.9032496213912964,0.9617108106613159,0.9032496213912964,0.24951809644699097,0.9032496213912964,0.9032496213912964,0.8935643434524536,0.9580647945404053,0.8935644030570984,0.2725450396537781,0.8935643434524536,0.8935643434524536
4,0.9010339975357056,0.9540049433708191,0.9010339975357056,0.2746022343635559,0.9010339975357056,0.9010339975357056,0.9282178282737732,0.971981942653656,0.9282178282737732,0.21630628407001495,0.9282178282737732,0.9282178282737732
5,0.9261447787284851,0.9727850556373596,0.9261447787284851,0.20751747488975525,0.9261447787284851,0.9261447787284851,0.9603960514068604,0.9889594316482544,0.9603960514068604,0.12861236929893494,0.9603960514068604,0.9603960514068604
6,0.9316838979721069,0.973920464515686,0.9316838979721069,0.20078234374523163,0.9316838979721069,0.9316838979721069,0.8688119053840637,0.9438074827194214,0.8688119053840637,0.32145586609840393,0.8688119053840637,0.8688119053840637
7,0.9276218414306641,0.9762083888053894,0.9276218414306641,0.19422389566898346,0.9276218414306641,0.9276218414306641,0.8910890817642212,0.9593605995178223,0.8910890817642212,0.3183630108833313,0.8910890817642212,0.8910890817642212
8,0.9516248106956482,0.9825606346130371,0.9516248106956482,0.15624605119228363,0.9516248106956482,0.9516248106956482,0.8910890817642212,0.958024799823761,0.8910890817642212,0.29061180353164673,0.8910890817642212,0.8910890817642212
9,0.9446085691452026,0.9819610118865967,0.9446085691452026,0.16305924952030182,0.9446085691452026,0.9446085691452026,0.9207921028137207,0.9689705967903137,0.9207921028137207,0.240890771150589,0.9207921028137207,0.9207921028137207
10,0.942392885684967,0.9802034497261047,0.9423929452896118,0.16938425600528717,0.942392885684967,0.942392885684967,0.9678217768669128,0.9860184788703918,0.9678217768669128,0.13052961230278015,0.9678217768669128,0.9678217768669128
11,0.942392885684967,0.9830012321472168,0.9423929452896118,0.1623966544866562,0.942392885684967,0.942392885684967,0.9306930899620056,0.9732317328453064,0.9306930303573608,0.20489275455474854,0.9306930899620056,0.9306930899620056
12,0.9519941210746765,0.985934853553772,0.9519941210746765,0.14073321223258972,0.9519941210746765,0.9519941210746765,0.9628713130950928,0.9910486936569214,0.9628713130950928,0.10474471002817154,0.9628713130950928,0.9628713130950928
13,0.9479320645332336,0.9823028445243835,0.9479320645332336,0.15351803600788116,0.9479320645332336,0.9479320645332336,0.948019802570343,0.9896762371063232,0.948019802570343,0.1349385529756546,0.948019802570343,0.948019802570343
14,0.9468242526054382,0.9853085875511169,0.9468242526054382,0.15091516077518463,0.9468242526054382,0.9468242526054382,0.9554455280303955,0.9785865545272827,0.9554455280303955,0.23497390747070312,0.9554455280303955,0.9554455280303955
